97 burkinabe parties cleared for presidential election 
zimbabwe warns of fake husbands on the loose 
#somalia alarm over fleeing al- shabaab militia 
doctors without borders say #ebola spread being exacerbated by people travelling to funerals in which mourners touch the dead person's body.
no reported case of #ebola in #liberia health official 
"rt @ntvuganda: african (somalian) proverb: if you can't resolve your problems in peace, you can't solve them with war."
s.africa and lesotho move forward on mega water project 
#ebola epidemic spreads to guinea capital  
world bank report reveals ex-tunisia leader's enrichment  
au chief dlamini zuma in abuja for finance meetings 
#kenya's president uhuru delivers his first state of the nation address 
khartoum 'torturing south sudan prisoners' 
#mozambique first lady hits out at renamo 
drc says refugee boat tragedy toll 'more than 251' 
#zimbabwe warns of fake husbands on the loose 
"#nigeria, #somalia, #sudan lead in executions in africa: report "
sisi embodies return of strongman rule in #egypt 
self-styled 'apostle' seeks converts to 'made in #ghana' goods 
ivorian youth firebrand goude before icc 
opinion - what’s wrong with us africans? 
"#nigeria, #somalia, #sudan are africa's most execution-happy countries "
#kenya's president uhuru delivers his first state of the nation address  
#zimbabwe warns of fake husbands on the loose 
kenya bill: un cites opposition to polygamy 
sirleaf restates commitment to fight graft  
#nigeria fa seeks keshi answers  
"new nigerian central bank boss vows stability, growth "
obbo - why #uganda and #rwanda should lose sleep over violence in mombasa 
"who is sisi, #egypt's new nationalist icon? "
#tanzania at a crossroads? 
#malawi fails to convince donors to resume support 
underfunded south africa military in 'critical decline': review 
#nigeria wants return of abacha assets frozen by us  
khartoum 'torturing south sudan prisoners' 
#mozambique first lady hits at renamo 
eu foreign policy chief says attacks on car peacekeepers 'unacceptable'  
kenya bill: un cites opposition to polygamy   
italian navy rescues 128 from mediterranean boat  
drc says refugee boat tragedy toll 'more than 251'  
"#nigeria, #somalia, #sudan lead in executions in africa: report  "
sisi embodies return of strongman rule in #egypt  
self-styled 'apostle' seeks converts to 'made in #ghana' goods  
ivorian youth firebrand goude before icc  
opinion - what’s wrong with us africans? 
obbo - why #uganda and #rwanda should lose sleep over violence in mombasa  
"new nigerian central bank boss vows stability, growth "
soweto throws up latest a capella sensation  
"who is sisi, #egypt's new nationalist icon?  "
#nigeria wants return of abacha assets frozen by us  
#tanzania at a crossroads?  
how #angola can cure its ‘dutch disease’ 
underfunded south africa military in 'critical decline': review   
weary egyptians see sisi as country's saviour  
#malawi fails to convince donors to resume support 
#car: african peacekeepers to treat 'anti-balaka' as enemies from now on 
police arrest 6o rwandans for illegal entry into uganda 
#ethiopia struggling to cope with south sudanese refugee influx 
how angola can cure its dutch disease 
blog - women have a key role in post conflict recovery 
zambia's sata appoints party loyalist to tourism docket 
au forces capture town from somali insurgents 
obama administration official visits #madagascar 
#egypt's army chief resigns ahead of presidential polls 
kerry to visit algeria and morocco 
ex-libyan pm fears country will become terror base 
#malawi voter roll scrutiny halted 
#guinea battles to contain #ebola outbreak  
#angola summit adopts strategy to beat rebels 
"pretoria, kigali agree to resolve diplomatic row: zuma   "
graca declines share of $4.3m mandela estate 
#us makes first aid cuts to #uganda over anti-gay law
"rejecting term limits, #burundi president seeks re-election "
mass #egypt death sentences 'breach international law' 
#zimbabwe court orders compensation for rape victim 
khartoum suspends un refugee aid programme in east sudan  
bat-eating banned in #guinea to curb #ebola virus 
#car: african peacekeepers to treat 'anti-balaka' as enemies from now on  
police arrest 6o rwandans for illegal entry into uganda  
7 killed in renewed communal feud in central #nigeria 
blog - women have a key role in post conflict recovery 
ex-libyan pm fears country will become terror base   
could the pope bring peace to car? 
#us makes first aid cuts to #uganda over anti-gay law
bat-eating banned in #guinea to curb #ebola virus 
rt @dailynation: kenya orders all refugees into designated camps 
#ecowas chief fears electoral conflicts in 6 member states  
kenya ‘failed poll chaos sex victims’ 
#zimbabwe ordered to compensate rape victim 
"rejecting term limits, #burundi president seeks re-election  "
#zimbabwe court orders compensation for rape victim 
mass #egypt death sentences 'breach international law'  
sierra leone 'investigating suspected ebola cases' 
returning arab donors target #madagascar's infrastructure  
#angola hosts regional bloc summit 
#us makes first aid cuts to #uganda over anti-gay law 
power wrangles rock #zambia party 
us ups humanitarian aid to south sudan 
bat-eating banned in #guinea to curb #ebola virus  
#zambia alarm over crumbling kariba dam 
#somalia cabinet approves $218 million national budget 
south africa platinum strike causing 'irreparable' harm 
car: foreign peacekeepers clash with militias 
kenya asks us help to fight al-shabaab terror 
will ethiopia's grand renaissance dam dry the nile in egypt? 
#mugabe mulls eu-africa summit boycott over wife’s visa ban 
south sudan peace talks resume in addis 
700 #egypt islamists in court after mass death sentences 
#seychelles extends asylum for relatives of #tunisia ex-president 
#ethiopia ‘spying on citizens using foreign technology’ 
could the pope bring peace to car? 
#pistorius trial takes a break  
kenya asks us help to fight al-shabaab terror 
zumaville scandal via @igaddo 
possible #ebola case in canada in traveller from west africa: health official 
#zambia alarm over crumbling kariba dam  
#somalia cabinet approves $218 million national budget 
"pistorius and steenkamp were 'loving couple', says lawyer "
south africa platinum strike causing 'irreparable' harm  
car: foreign peacekeepers clash with militias 
will ethiopia's grand renaissance dam dry the nile in egypt? 
#mugabe mulls eu-africa summit boycott over wife’s visa ban 
inter-religious team appeals to un to stop car's 'descent into hell'  
south sudan peace talks resume in addis 
700 #egypt islamists in court after mass death sentences    
#seychelles extends asylum for relatives of #tunisia ex-president  
virus outbreak in guinea capital conakry not #ebola 
#ethiopia ‘spying on citizens using foreign technology’  
kenyan mps vote to block same-sex unions   
sudanese president declares war on corruption 
video - sapeurs: the hip side of congo-brazzaville  
#kenya hands over three suspected jihadists to belgium 
drc refugee boat tragedy death toll rises to 108 
#zambia alarm over crumbling kariba dam  
possible #ebola case in canada in traveller from west africa: health official 
