text,label,,
south africa's oakbay sells mining unit for $225 mln ,0,,
"in economic crisis,,0,
#mudslide at guinea rubbish dump kills at least eight  ,0,,
nigeria's buhari returns home after three-month sick leave in britain ,0,,
nigeria's buhari to return home after sick leave in britain -presidency ,0,,
diary-emerging markets economic events to oct 27 ,0,,
angola's lourenco dismisses notion he would share power if elected president  ,0,,
"w. africa crude-nigerian october exports set to slip,,0,
"glencore's zambian unit says to shed 4,,0,
boko haram nigerian child bombings this year are quadruple 2016's -unicef  ,0,,
kenyan opposition to tell court that technology enabled election fraud  ,0,,
moroccan teenager admits killing 2 in turku knife rampage -lawyer  ,0,,
"ghana,,0,
congo republic president reappoints pm after resignation  ,0,,
angolan opposition party to publish own count of election results  ,0,,
south africa's shoprite lifts fy profit by 12 pct  ,0,,
insight-germany bets on second time lucky with migrant workers ,0,,
cities across africa face threat of landslides like sierra leone ,0,,
african markets - factors to watch on aug 18 ,0,,
diary-emerging markets economic events to oct 27 ,0,,
sudanese children of islamic state militants released in libya  ,0,,
nigeria's president buhari notifies parliament of his return  ,0,,
south sudan grounds u.n. planes in airport row  ,0,,
new novartis drug takes aim at tough-to-treat malaria  ,0,,
gupta-owned oakbay to sell stakes in south african media groups ,0,,
barcelona attack suspect still sought as investigation expands to other countries  ,0,,
"nigeria's buhari says separatists cross red line,,0,
nearly 500 dead pulled from #sierra leone mudslide - coroner  ,0,,
"w. africa crude-ioc books cargoes,,0,
exclusive-nigeria's chibok girls say kidnap by boko haram was accidental ,0,,
diary-emerging markets economic events to oct 27 ,0,,
nigeria state oil firm says its production costs cut to $23 a barrel ,0,,
two elderly foreigners found murdered in kenya's mombasa city. ,0,,
#egypt considering listing fihc on stock exchange after restructuring -mena.  ,0,,
"armed group in #uganda briefly abduct south sudanese rebel,,0,
grace mugabe returns to #zimbabwe after south africa assault allegation.  ,0,,
angola’s ruling mpla calls for continuity in final election rally. ,0,,
#zambia restores full power supply to first quantum mines. ,0,,
two killed in #togo in protests against 50-year ruling dynasty.  ,0,,
"seeking a liveable city? try melbourne,,0,
african markets - factors to watch on aug 16 ,0,,
diary-emerging markets economic events to oct 27 ,0,,
"w. africa crude-market quiet as it awaits new cargoes,,0,
zimbabwe's grace mugabe absent from regional summit after assault allegation.  ,0,,
#mali president postpones controversial referendum on reforms.  ,0,,
south african minister resigns amid assault probe. ,0,,
shell lifts its first crude cargo from #libya in 5 years - industry sources.  ,0,,
nigeria's buhari to return home after sick leave in britain -presidency.  ,0,,
nigerian stocks down to almost two-week low ,0,,
brief-guaranty trust bank reports hy group pretax profit of 101.10 bln naira ,0,,
african markets - factors to watch on aug 15 ,0,,
devolution gives kenyans a taste of power as they vote governors out  ,0,,
tunisia's interim finance minister says quits over conflict of interests case -radio  ,0,,
diary-emerging markets economic events to oct 27 ,0,,
"lourenço,,0,
roadside bomb kills 3 soldiers in northern burkina faso ,0,,
boko haram ramps up attacks on refugee camps in northeast nigeria - aid agency  ,0,,
"rising migrant flow to spain could become ""big emergency"" - un ",0,,
zimbabwe tightens screws on miners' export earnings in forex crunch ,0,,
"grenade attacks on bars in burundi capital kill 3,,0,
suspected al shabaab attackers kill 3 in kenya's lamu - official ,0,,
south africa to grant grace #mugabe diplomatic immunity - govt source  ,0,,
kenya police watchdog to investigate at least 28 election-related deaths  ,0,,
how can sierra leone learn from mudslide to avert future deaths?  ,0,,
"spain hunts van driver who mowed down barcelona crowd,,0,
update 1-zenith bank makes provision on 30 pct of its 9mobile loan -ceo ,0,,
"migrant arrivals in italy fall in july,,0,
update 1-nigeria's lagos raises 85 bln naira in bond issue to fund projects - official ,0,,
nigeria's lagos raises 85 bln naira in bond issue to fund projects-official ,0,,
uganda struggles to cope as 1 mln south sudanese refugees pour in  ,0,,
u.s. air strikes kill 7 al shabaab fighters in somalia -u.s. military ,0,,
new brics bank plans $1.5 bln lending for south african projects ,0,,
former pistorius prosecutor could take up private case against grace mugabe ,0,,
"forty killed in landslide in eastern congo,,0,
three ministers replaced in algerian cabinet reshuffle ,0,,
egypt's first bitcoin exchange to begin trading this month  ,0,,
queen elizabeth sends condolences to victims of sierra leone mudslide  ,0,,
war crimes court holds islamist liable for $3.2 mln in damages to timbuktu shrines ,0,,
 sibanye gold sets aside 1.1 billion rand for possible settlement ,0,,
nigeria's chibok girls say kidnap by boko haram was accidental  ,0,,
u.n. inquiry finds congolese militia likely killed u.n. monitors  ,0,,
"mugabe's wife whipped my daughter with electric cable,,0,
chibok abduction outrage inspired nigeria's boko haram to deploy female suicide bombers ,0,,
african markets - factors to watch on aug 14 ,0,,
diary-emerging markets economic events to oct 27 ,0,,
"nigeria's president buhari says feels ready to return,,0,
zimbabwe's grace mugabe still in south africa - police  ,0,,
kenya opposition leader will go to supreme court over disputed elections  ,0,,
kenyan police watchdog investigating if police killed baby and young girl ,0,,
zambian opposition leader hichilema calls on govt to free detained party members ,0,,
"""bodies were just washed away"" - aid worker recalls horror of sierra leone mudslide  ",0,,
eu urges kenyan election commission to post all results online  ,0,,
south africa's retail sales up 2.9 percent year/year in june  ,0,,
kenyan government suspends actions against rights groups -letter ,0,,
kenyan police raid offices of pro-democracy organisation ,0,,
zambia opposition leader goes free after state drops treason charges  ,0,,
moody's says south africa's political tensions constraining growth  ,0,,
"u.n. relations with nigeria ""intact"" after dispute over army raid ",0,,
athletics-u.s. looking strong in bid to reclaim 4x400m relay title ,0,,
"suicide bombers kill 27,,0,
#tunisia's economy grew 1.9 pct in first half of 2017: statistics institute ,0,,
"arcelormittal #southafrica considers job cuts,,0,
two policemen killed in attacks in #egypt's sinai - security sources ,0,,
suspected somali militants kill 5 kenyan police officers: sources #kenya ,0,,
nearly 400 bodies uncovered from #sierraleone mudslide: coroner ,0,,
#gracemugabe back in #zimbabwe after being accused of assault in #southafrica ,0,,
diary-emerging markets economic events to oct 27 ,0,,
#nigeria stand-in careful not to upset the boat as buhari steers from london ,0,,
nigerian stocks down to almost two-week low #nigeria ,0,,
"update 7-oil prices up amidst higher global demand,,0,
south african police still negotiating with #gracemugabe to surrender to authorities: source ,0,,
#mozambique's economy grows 3.0 percent in q2 - official data  ,0,,
former senior al shabaab leader says militants should leave group ,0,,
hundreds feared buried in #sierraleone mudslide  ,0,,
kenya government says it will close down two rights organisations #kenya ,0,,
rt @alertnet: arab boycott adds to woes of qatar migrant workers  ,0,,
#zimbabwe's #gracemugabe turns herself into south african police: tv ,0,,
south african police investigate grace mugabe assault reports ,0,,
270 bodies recovered from #sierraleone mudslide - mayor ,0,,
s.african court quashes anti-graft watchdog proposal to change central bank's mandate #sarb  ,0,,
#southafrica's western cape province confirms presence of h5n8 bird flu ,0,,
machine gun attack on u.n. #mali base in timbuktu kills seven ,0,,
more than 200 killed in #sierraleone as mudslide sweeps away homes ,0,,
w. africa crude-ioc takes more oil but but spot trade slow ,0,,
protesters storm shell crude flow station in nigeria's niger delta ,0,,
african markets - factors to watch on aug 11 ,0,,
opposition leader denies treason charge in case that has rattled #zambia ,0,,
diary-emerging markets economic events to oct 27 ,0,,
#kenya's stock market hits 14-month high after kenyatta victory ,0,,
hundreds likely dead in #sierraleone mudslide ,0,,
eleven die when boat capsizes off #kenya's lamu ,0,,
#kenya's president tells opposition to challenge vote in court ,0,,
hundreds feared buried in #sierraleone mudslide ,0,,
#southafrica's zuma says anc lawmakers who voted against him must be punished  ,0,,
"#zimbabwe's mnangagwa,,,0
"#kenya shilling slightly firmer,,0,
#southafrica prosecutors deny they won't admit emails in graft investigation ,0,,
businesses re-open in kenyan capital despite opposition strike call over election #kenya  ,0,,
suspected islamist militants kill 18 in attack on #burkinafaso restaurant ,0,,
semenya wins 800m gold targets world record ,0,,
"ex-un chief annan warns kenyan leaders on rhetoric,,0,
"gunmen kill 17 in attack on #burkinafaso restaurant,,0,
"africa-us agoa trade talks end with no decision,,0,
african markets - factors to watch on aug 10 ,0,,
kenya opposition leader defies pressure to concede defeat  ,0,,
kenyan opposition leader odinga calls on supporters not to go to work  ,0,,
diary-emerging markets economic events to oct 27 ,0,,
"w. africa crude-cargoes trade swiftly,,0,
kenyan opposition leader odinga calls on supporters not to go to work  ,0,,
egyptian train crews held following fatal crash - state news agency  ,0,,
pressure grows on kenyan opposition to concede election defeat  ,0,,
somali insurgent leader robow defects to government -military  ,0,,
zambia to drop treason charges against opposition leader –sources  ,0,,
"nigeria's buhari ""feels ready to go home"",,0,
nigeria fx buffer rises to more than two-year high of $31.2 bln - cenbank ,1,,
african markets - factors to watch on aug 9 ,0,,
eleven dead as post-election unrest erupts in kenya  ,0,,
boko haram militants kill at least 30 fishermen in northeast nigeria - governor ,0,,
triumphant zuma says anc party united against opposition bid for power ,0,,
msf suspends mediterranean rescues as migrant dispute mounts  ,0,,
"dalai lama cancels botswana visit ""due to exhaustion""  ",0,,
zambia's copper mine suspends operations after restricted power supply  ,0,,
eleven dead in kenya as post-election riots flare #kenya   ,0,,
semenya strides smoothly into 800m final #athleticsworldchampionships  ,0,,
kenyan girl shot dead as post-election anger boils  ,0,,
kenya poll monitors back official election result ,0,,
kiprop earns crack at el guerrouj's four 1500m crowns  ,0,,
"kenyan president re-elected,,0,
w. africa crude-diffs hold steady on healthy refining margins ,0,,
african markets - factors to watch on aug 8 ,0,,
kenya opposition rejects imminent announcement of presidential vote #kenya  ,0,,
kenyan opposition to accept results in election servers if given access  ,0,,
kenyan opposition to accept results in election servers if given access #kenya  ,0,,
kenya opposition rejects imminent announcement of presidential vote ,0,,
diary-emerging markets economic events to oct 27 ,0,,
" rand,,0,
